./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1653239811719
Timestamp end: 1653241612212

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240352.31
PAUSED: parsec-canneal 1653240357.46
PAUSED: parsec-canneal 1653240357.69
[20.0 , 10.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240362.46
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240362.53
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240364.77
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240365.04
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240367.58
[37.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240372.7
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240377.66
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240382.59
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240388.68
[90.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240393.01
PAUSED: parsec-canneal 1653240399.79
UNPAUSED: parsec-canneal 1653240402.39
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240402.45
[11.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240407.41
PAUSED: parsec-canneal 1653240412.54
[90.0 , 83.3 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240417.34
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240422.47
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240428.11
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240432.45
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240437.46
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240437.56
UNPAUSED: parsec-canneal 1653240442.46
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240442.54
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240444.64
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240447.41
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240452.43
[83.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240457.53
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240470.44
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240472.43
[25.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240477.44
PAUSED: parsec-canneal 1653240478.1
UNPAUSED: parsec-canneal 1653240481.43
PAUSED: parsec-canneal 1653240481.69
UNPAUSED: parsec-canneal 1653240482.32
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240482.38
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240488.66
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240489.14
PAUSED: parsec-canneal 1653240492.47
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240492.56
PAUSED: parsec-canneal 1653240492.84
[88.9 , 72.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240494.21
UNPAUSED: parsec-canneal 1653240497.45
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240497.52
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240502.44
PAUSED: parsec-canneal 1653240502.74
[50.0 , 55.6 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240507.42
PAUSED: parsec-canneal 1653240512.65
[70.0 , 55.6 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240517.47
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240517.6
[20.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240542.42
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240542.51
[77.8 , 75.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240546.73
PAUSED: parsec-canneal 1653240547.02
UNPAUSED: parsec-canneal 1653240548.9
PAUSED: parsec-canneal 1653240549.19
UNPAUSED: parsec-canneal 1653240553.34
[81.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240557.22
UNPAUSED: parsec-canneal 1653240557.47
[81.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240568.25
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240574.69
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240575.74
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240578.32
[63.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240592.57
[42.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240594.8
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240595.46
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240600.29
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240600.95
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240607.43
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240607.51
UNPAUSED: parsec-canneal 1653240612.5
[60.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240617.36
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240622.52
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240624.08
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240626.73
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240632.45
[37.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240637.44
PAUSED: parsec-canneal 1653240637.9
PAUSED: parsec-canneal 1653240638.18
[81.8 , 81.8 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240650.46
PAUSED: parsec-canneal 1653240651.17
[62.5 , 62.5 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240657.34
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240657.44
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240662.56
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240667.52
PAUSED: parsec-canneal 1653240672.38
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240672.46
[75.0 , 66.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240683.29
[87.5 , 70.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240685.35
UNPAUSED: parsec-canneal 1653240687.47
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240687.54
PAUSED: parsec-canneal 1653240692.4
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240692.48
UNPAUSED: parsec-canneal 1653240693.76
PAUSED: parsec-canneal 1653240694.87
[50.0 , 50.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
[75.0 , 66.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240707.43
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240707.5
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240712.45
PAUSED: parsec-canneal 1653240712.77
[80.0 , 80.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
[75.0 , 75.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240727.43
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240727.55
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240730.67
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240730.92
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240734.53
[60.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240737.47
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240742.64
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240747.39
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240752.52
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240757.4
PAUSED: parsec-canneal 1653240762.42
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240762.52
[66.7 , 62.5 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240767.44
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240767.52
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240782.5
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240782.58
[60.0 , 70.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240787.43
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240787.51
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240788.69
PAUSED: parsec-canneal 1653240792.53
PAUSED: parsec-canneal 1653240793.98
[90.0 , 90.9 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240797.41
PAUSED: parsec-canneal 1653240800.86
UNPAUSED: parsec-canneal 1653240801.3
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240801.38
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240801.65
[62.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653240807.99
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240810.2
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240810.49
[80.0 , 85.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240817.45
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240817.54
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240817.78
[70.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240827.36
PAUSED: parsec-canneal 1653240832.46
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240832.54
[72.7 , 66.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653240837.36
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 1 1653240837.43
33bfb66ff16044eaf728235dbca4a78ac89fff6741e94932e9f5d50d37d79f78
MEMCACHED: 2 1653240842.58
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
EXITED: parsec-canneal 780.912543058 1653240065.94
STARTED: parsec-dedup 1653240847.35
PAUSED: parsec-dedup 1653240849.0
UNPAUSED: parsec-dedup 1653240852.02
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240852.1
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240858.26
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240861.23
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
EXITED: parsec-ferret 832.926016092 1653240039.46
STARTED: parsec-freqmine 1653240872.78
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240873.0
[66.7 , 100.0 , 100.0 , 10.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653240877.91
UNPAUSED: parsec-dedup 1653240883.62
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240883.7
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240883.95
[72.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240887.53
PAUSED: parsec-dedup 1653240892.58
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240892.69
[50.0 , 50.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240898.55
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240898.84
UNPAUSED: parsec-dedup 1653240902.4
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240902.48
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653240907.42
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240907.52
UNPAUSED: parsec-dedup 1653240912.46
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240912.55
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240922.47
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653240927.43
PAUSED: parsec-dedup 1653240936.68
[88.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653240937.5
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240942.54
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240947.51
PAUSED: parsec-dedup 1653240947.96
UNPAUSED: parsec-dedup 1653240948.6
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 1 1653240948.7
85fbf8554cd06c905ad66de32b75df9ede34dc2fed2c1836c6bf18169bcfa365
MEMCACHED: 2 1653240948.98
